country,country_code,year,parameter,value,unit,source
Singapore,702,2018,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2018,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, At least basic service",99.535606547172,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Limited",0.15122179499982,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Available",99.188996849219,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, On premises",99.535606547172,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Unimproved",1.71346499389e-06,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Surface water",0.31316994436361,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Available",99.80894,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, On premises",99.780566622691,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, At least basic service",99.780566622691,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Limited",0.21943337730872,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Surface water",0.62570168001187,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Unimproved",4.66293670343e-15,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, On premises",99.29114909147,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, At least basic service",99.29114909147,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Limited",0.083149228518219,,"WHO, UNICEF"
Thailand,764,2018,"Drinking water, Available",98.57032049686,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Basic service",93.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Limited",0.014113410163674,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Available",90.02710397452,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Free of contamination",44.626982671628,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Safely managed service",44.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, On premises",93.513738044297,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Unimproved",5.8551551282728,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Surface water",0.61699341726694,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Limited",0.16370568948902,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Available",92.918163068282,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Free of contamination",55.661608633834,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Safely managed service",55.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, On premises",95.168784867732,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Unimproved",4.2721338723373,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Surface water",0.39537557044165,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, On premises",98.121452243947,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Limited",0.43058458906171,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Available",98.075928382479,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Free of contamination",75.347841498233,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Safely managed service",75.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Viet Nam,704,2018,"Drinking water, Unimproved",1.447963166991,,"WHO, UNICEF"
Brunei Darussalam,96,2019,"Drinking water, Surface water",0.099954660022482,,"WHO, UNICEF"
Brunei Darussalam,96,2019,"Drinking water, At least basic service",99.900045339978,,"WHO, UNICEF"
Brunei Darussalam,96,2019,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Brunei Darussalam,96,2019,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2019,"Drinking water, On premises",99.819214934732,,"WHO, UNICEF"
Brunei Darussalam,96,2019,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Unimproved",5.6636876537665,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Limited",9.162106288317,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Basic service",78.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Surface water",9.8374849847919,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Available",74.372139334101,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Free of contamination",27.296209929311,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Safely managed service",27.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, On premises",47.904988596814,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Basic service",92.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Surface water",2.1959786300743,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Unimproved",0.58668876336515,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, On premises",69.355624262622,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Safely managed service",55.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Free of contamination",55.899966248772,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Available",84.696265140432,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Limited",5.1988420640066,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Available",71.146654019522,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Basic service",73.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Limited",10.40031742962,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Free of contamination",18.359764977857,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Safely managed service",18.0,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, On premises",41.203336246768,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Unimproved",7.2498548700003,,"WHO, UNICEF"
Cambodia,116,2019,"Drinking water, Surface water",12.2248601394,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Unimproved",2.1603745367183,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Surface water",0.14303792221395,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Available",89.618979950049,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, On premises",73.54549272253,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Safely managed service",34.0,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Free of contamination",34.193805639374,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Limited",0.60545805589595,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Surface water",1.169642827885,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Available",84.342249845085,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Free of contamination",29.43391673942,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Safely managed service",29.0,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Unimproved",6.1625432659174,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, On premises",68.27686672293,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Limited",0.85407175145698,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Basic service",89.0,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Unimproved",11.25311009538,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Limited",1.1702966269836,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Available",77.630501030235,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Free of contamination",23.37956408714,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Safely managed service",23.0,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, Surface water",2.475435708532,,"WHO, UNICEF"
Indonesia,360,2019,"Drinking water, On premises",61.575425540358,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Safely managed service",15.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Surface water",0.91748719570887,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Unimproved",15.010969596266,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, On premises",76.855674878308,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Free of contamination",12.381359089869,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Available",80.194777357536,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Limited",5.5985837864138,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Basic service",77.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Safely managed service",22.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, On premises",84.059028311334,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Surface water",0.59044890850909,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Free of contamination",17.587695967652,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Basic service",84.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Limited",3.6029687404309,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Available",85.588091953107,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Unimproved",10.706750530087,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Basic service",96.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Available",95.325404496351,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Free of contamination",26.987436862545,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Safely managed service",33.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, On premises",97.064262221925,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Unimproved",2.9357377780748,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, At least basic service",99.151189936606,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Limited",0.29834861565679,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, On premises",97.261648704113,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Unimproved",0.46046144773698,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Surface water",0.09,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, At least basic service",90.341620344162,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Unimproved",9.1130580038613,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, On premises",82.343569448502,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Limited",0.54532165197682,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Limited",0.35612301701377,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Free of contamination",97.415307564006,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Safely managed service",94.0,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, On premises",93.771862554664,,"WHO, UNICEF"
Malaysia,458,2019,"Drinking water, Unimproved",2.5535095590528,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Surface water",4.9136455260047,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Limited",0.74324123439459,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Available",86.098423338762,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Free of contamination",71.717759957826,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Safely managed service",73.0,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, On premises",84.135080943338,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Unimproved",2.3078810486057,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Available",64.592468528816,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Unimproved",8.9646707476661,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, On premises",48.529720904235,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Safely managed service",51.0,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Free of contamination",49.304310297144,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Surface water",14.594538093972,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Limited",3.3878818054343,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Basic service",76.0,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Surface water",11.607789165695,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Basic service",82.0,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Limited",2.5719573102107,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Available",71.227485445646,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Free of contamination",56.21930754349,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Safely managed service",58.0,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, On premises",59.5146862458,,"WHO, UNICEF"
Myanmar,104,2019,"Drinking water, Unimproved",6.9109181856461,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Limited",3.9327473624108,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Basic service",91.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Available",84.053636480708,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Free of contamination",34.327730411426,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Safely managed service",34.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, On premises",66.153613879295,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Unimproved",5.5760261039329,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Safely managed service",62.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Limited",1.6785289284241,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Available",88.339100345548,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Free of contamination",61.622994324009,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, On premises",87.302801847748,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Unimproved",1.1575056658672,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Available",86.074190363205,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Unimproved",3.4927373130928,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, On premises",76.125244933192,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Safely managed service",47.0,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Free of contamination",47.197174615919,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Limited",2.8699059367599,,"WHO, UNICEF"
Philippines,608,2019,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2019,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Unimproved",1.79678895051e-06,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, At least basic service",99.96483136017,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Available",99.504224612526,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, On premises",99.96483136017,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Limited",0.0351668430407,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, On premises",99.930626437995,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Available",99.80894,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Limited",0.069373562005268,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, At least basic service",99.930626437995,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, At least basic service",100.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Thailand,764,2019,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
