Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaType,GeoAreaName,GeoAreaCode,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Age,Bounds,Frequency,Level_Status,Location,Reporting_Type,Sex,SDG_6_Data_Portal_level
,,6.1.1,,"Drinking water, On premises",,Philippines,608,2021,90.37061600809,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > Urban
,,6.1.1,,"Drinking water, Safely managed service",,Philippines,608,2021,62,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > Urban
,,6.1.1,,"Drinking water, Free of contamination",,Philippines,608,2021,61.817146950231,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > Urban
,,6.1.1,,"Drinking water, Available",,Philippines,608,2021,88.579309742373,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > Urban
,,6.1.1,,"Drinking water, Limited",,Philippines,608,2021,1.5829013658781,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > Urban
,,6.1.1,,"Drinking water, Basic service",,Philippines,608,2021,98,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > Urban
,,6.1.1,,"Drinking water, At least basic service",,Philippines,608,2021,,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > Urban
,,6.1.1,,"Drinking water, Surface water",,Philippines,608,2021,0,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > Rural
,,6.1.1,,"Drinking water, Unimproved",,Philippines,608,2021,4.3810665905612,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > Rural
,,6.1.1,,"Drinking water, On premises",,Philippines,608,2021,71.348646713491,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > Rural
,,6.1.1,,"Drinking water, Safely managed service",,Philippines,608,2021,35,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > Rural
,,6.1.1,,"Drinking water, Free of contamination",,Philippines,608,2021,34.762156609933,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > Rural
,,6.1.1,,"Drinking water, Available",,Philippines,608,2021,85.264046365202,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > Rural
,,6.1.1,,"Drinking water, Limited",,Philippines,608,2021,3.9863172376921,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > Rural
,,6.1.1,,"Drinking water, Basic service",,Philippines,608,2021,92,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > Rural
,,6.1.1,,"Drinking water, At least basic service",,Philippines,608,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > Rural
,,6.1.1,,"Drinking water, Basic service",,Philippines,608,2021,95,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > National
,,6.1.1,,"Drinking water, Unimproved",,Philippines,608,2021,2.6954469877955,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > National
,,6.1.1,,"Drinking water, At least basic service",,Philippines,608,2021,,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > National
,,6.1.1,,"Drinking water, Limited",,Philippines,608,2021,2.8402724238938,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > National
,,6.1.1,,"Drinking water, Available",,Philippines,608,2021,86.844896639089,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > National
,,6.1.1,,"Drinking water, Free of contamination",,Philippines,608,2021,47.663058172819,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > National
,,6.1.1,,"Drinking water, Safely managed service",,Philippines,608,2021,48,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > National
,,6.1.1,,"Drinking water, Surface water",,Philippines,608,2021,0,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > National
,,6.1.1,,"Drinking water, On premises",,Philippines,608,2021,80.419082581633,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > National
,,6.1.1,,"Drinking water, At least basic service",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > National
,,6.1.1,,"Drinking water, Surface water",,Singapore,702,2021,0,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > National
,,6.1.1,,"Drinking water, Unimproved",,Singapore,702,2021,0,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > National
,,6.1.1,,"Drinking water, On premises",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > National
,,6.1.1,,"Drinking water, Safely managed service",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > National
,,6.1.1,,"Drinking water, Free of contamination",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > National
,,6.1.1,,"Drinking water, Available",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > National
,,6.1.1,,"Drinking water, Limited",,Singapore,702,2021,0,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > National
,,6.1.1,,"Drinking water, Basic service",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > National
,,6.1.1,,"Drinking water, Surface water",,Singapore,702,2021,0,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > Urban
,,6.1.1,,"Drinking water, At least basic service",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > Urban
,,6.1.1,,"Drinking water, Basic service",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > Urban
,,6.1.1,,"Drinking water, Limited",,Singapore,702,2021,0,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > Urban
,,6.1.1,,"Drinking water, Available",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > Urban
,,6.1.1,,"Drinking water, Free of contamination",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > Urban
,,6.1.1,,"Drinking water, Safely managed service",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > Urban
,,6.1.1,,"Drinking water, On premises",,Singapore,702,2021,100,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > Urban
,,6.1.1,,"Drinking water, Unimproved",,Singapore,702,2021,0,,"WHO, UNICEF",,,,,,,,Urban,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > Urban
,,6.1.1,,"Drinking water, Surface water",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > Rural
,,6.1.1,,"Drinking water, Unimproved",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > Rural
,,6.1.1,,"Drinking water, On premises",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > Rural
,,6.1.1,,"Drinking water, Safely managed service",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > Rural
,,6.1.1,,"Drinking water, Free of contamination",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > Rural
,,6.1.1,,"Drinking water, Available",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > Rural
,,6.1.1,,"Drinking water, Limited",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > Rural
,,6.1.1,,"Drinking water, Basic service",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > Rural
,,6.1.1,,"Drinking water, At least basic service",,Singapore,702,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > Rural
,,6.1.1,,"Drinking water, Unimproved",,Thailand,764,2021,0,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > Rural
,,6.1.1,,"Drinking water, At least basic service",,Thailand,764,2021,100,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > Rural
,,6.1.1,,"Drinking water, Basic service",,Thailand,764,2021,100,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > Rural
,,6.1.1,,"Drinking water, Limited",,Thailand,764,2021,0,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Limited service > Rural
,,6.1.1,,"Drinking water, Available",,Thailand,764,2021,99.19096,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Available > Rural
,,6.1.1,,"Drinking water, Free of contamination",,Thailand,764,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Free of contamination > Rural
,,6.1.1,,"Drinking water, Safely managed service",,Thailand,764,2021,,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > Rural
,,6.1.1,,"Drinking water, On premises",,Thailand,764,2021,100,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > Rural
,,6.1.1,,"Drinking water, Surface water",,Thailand,764,2021,0,,"WHO, UNICEF",,,,,,,,Rural,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > Rural
,,6.1.1,,"Drinking water, Surface water",,Thailand,764,2021,0,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Surface water > National
,,6.1.1,,"Drinking water, Basic service",,Thailand,764,2021,100,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Basic service > National
,,6.1.1,,"Drinking water, At least basic service",,Thailand,764,2021,99.999997992349,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > At least basic service > National
,,6.1.1,,"Drinking water, Unimproved",,Thailand,764,2021,2.00765063596E-6,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Unimproved > National
,,6.1.1,,"Drinking water, On premises",,Thailand,764,2021,99.999997992349,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > On premises > National
,,6.1.1,,"Drinking water, Safely managed service",,Thailand,764,2021,,,"WHO, UNICEF",,,,,,,,National,,,6.1.1 Proportion of population using safely managed drinking water services > Safely managed service > Overall > National
